mode,load,0_vgg16-32,1_vgg16-32,2_vgg16-32,3_vgg16-32
mig,0.1,61.562299728393555,61.83052062988281,61.956167221069336,121.19746208190918
mig,0.2,61.5692138671875,61.77020072937012,61.96188926696777,120.99552154541016
mig,0.3,61.55228614807129,61.753034591674805,61.936140060424805,121.00100517272949
mig,0.4,61.57279014587402,61.73253059387207,61.93685531616211,121.03104591369629
mig,0.5,61.563968658447266,61.74302101135254,61.93256378173828,121.04177474975586
mig,0.6,61.553955078125,61.727285385131836,61.85269355773926,121.01364135742188
mig,0.7,61.55991554260254,61.74826622009277,61.88321113586426,121.04296684265137
mig,0.8,61.57088279724121,61.75661087036133,61.8901252746582,121.02389335632324
mig,0.9,61.61856651306152,61.724185943603516,61.95402145385742,121.2012767791748
mig,1.0,61.626434326171875,61.79213523864746,62.09588050842285,121.30975723266602
