mode,load,0_mobilenet_v2-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_squeezenet1_1-2
mps-uncap,1.0,15.445470809936523,19.259929656982422,19.32549476623535,16.73412322998047
