mode,load,0_mobilenet_v2-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_squeezenet1_1-2
mps-uncap,1.0,9.740352630615234,13.698530197143555,13.694000244140625,8.596324920654299
