mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,182.6317620277404,217.38162517547605,37.70578384399413
mps-uncap,0.9,376.7473220825194,562.0056581497186,73.63899230957026
mps-uncap,1.0,727.7152895927428,1612.3688912391663,197.63158559799177
mps-uncap,0.5,76.11257553100583,95.34398317337039,22.141790390014645
mps-uncap,0.6,97.57693290710458,116.32992744445797,23.182106018066403
mps-uncap,0.7,147.83108711242676,163.00759315490717,35.67689180374143
mps-uncap,0.1,45.39521455764771,54.173409938812185,13.048648834228514
mps-uncap,0.2,57.48555660247798,66.08561038970947,14.200210571289059
mps-uncap,0.3,54.188060760498026,69.81497764587404,19.28985595703125
mps-uncap,0.4,63.667223453521615,84.89212989807129,19.26289796829228
