mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,180.11903762817383,244.08459663391113,57.11627006530762
mps-uncap,0.9,454.70428466796875,602.7021408081055,88.4857177734375
mps-uncap,1.0,802.3951053619385,1704.0302753448486,243.77846717834473
mps-uncap,0.5,56.94079399108887,82.72671699523926,28.14006805419922
mps-uncap,0.6,112.79439926147461,106.90641403198242,25.35867691040039
mps-uncap,0.7,146.1162567138672,201.99179649353027,57.869911193847656
mps-uncap,0.1,44.461727142333984,29.822349548339844,7.182598114013672
mps-uncap,0.2,55.585622787475586,41.42904281616211,15.938043594360352
mps-uncap,0.3,50.559043884277344,72.88956642150879,20.646333694458008
mps-uncap,0.4,61.020612716674805,85.88528633117676,21.284818649291992
