mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,15.890359878540039,26.756763458251953,2.823352813720703
mps-uncap,0.9,15.801668167114258,26.654481887817383,2.8388500213623047
mps-uncap,1.0,16.33596420288086,29.057025909423828,2.858877182006836
mps-uncap,0.5,15.763282775878906,26.77321434020996,2.8128623962402344
mps-uncap,0.6,15.849113464355469,26.607275009155273,2.857208251953125
mps-uncap,0.7,15.819072723388672,26.613235473632812,2.852201461791992
mps-uncap,0.1,15.776634216308594,26.80659294128418,2.8765201568603516
mps-uncap,0.2,15.962362289428711,26.711702346801758,2.897024154663086
mps-uncap,0.3,15.902996063232422,26.759624481201172,2.8045177459716797
mps-uncap,0.4,15.889883041381836,26.599645614624023,2.7916431427001953
