mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,223.19889068603516,275.9084701538086,63.71116638183594
mps-uncap,0.9,495.14317512512207,642.8418159484863,97.18561172485352
mps-uncap,1.0,843.5602188110352,1735.4731559753418,250.29659271240234
mps-uncap,0.5,94.01178359985352,114.00699615478516,34.75308418273926
mps-uncap,0.6,152.52161026000977,135.2846622467041,31.10361099243164
mps-uncap,0.7,180.24301528930664,241.24574661254883,64.78142738342285
mps-uncap,0.1,62.87121772766113,56.55622482299805,14.25480842590332
mps-uncap,0.2,82.90433883666992,68.8927173614502,22.562742233276367
mps-uncap,0.3,66.41983985900879,99.78866577148438,27.949810028076172
mps-uncap,0.4,91.04204177856445,113.52109909057617,25.844573974609375
