mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,37.45460510253906,36.012887954711914,5.639076232910156
mps-uncap,0.9,39.7946834564209,39.11125659942627,6.691217422485352
mps-uncap,1.0,40.94135761260986,41.38839244842529,7.58671760559082
mps-uncap,0.5,20.513534545898438,29.038310050964355,6.640911102294922
mps-uncap,0.6,20.5991268157959,29.602646827697754,6.176471710205078
mps-uncap,0.7,33.81681442260742,34.6912145614624,5.925536155700684
mps-uncap,0.1,23.79310131072998,27.797460556030273,7.219195365905762
mps-uncap,0.2,21.885395050048828,27.39262580871582,7.034063339233398
mps-uncap,0.3,21.1867094039917,27.77576446533203,6.832242012023926
mps-uncap,0.4,20.715713500976562,28.110027313232422,6.792426109313965
