mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,6.843805313110352,21.963834762573242,1.0857582092285156
mps-uncap,0.9,29.315471649169922,61.110615730285645,6.183624267578125
mps-uncap,1.0,119.05014514923096,942.9891109466553,45.2193021774292
mps-uncap,0.5,0.05888938903808594,0.05936622619628906,0.04673004150390625
mps-uncap,0.6,0.05698204040527344,0.057697296142578125,0.0457763671875
mps-uncap,0.7,0.06103515625,12.304902076721191,0.09620189666748047
mps-uncap,0.1,0.06389617919921875,0.06091594696044922,0.05888938903808594
mps-uncap,0.2,0.06079673767089844,0.059604644775390625,0.05030632019042969
mps-uncap,0.3,0.05936622619628906,0.05817413330078125,0.04947185516357422
mps-uncap,0.4,0.05745887756347656,0.05888938903808594,0.04792213439941406
