mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,146.09902858734117,183.4332704544067,30.682888031005856
mps-uncap,0.9,337.29653358459456,527.5821948051453,66.38957023620605
mps-uncap,1.0,687.955584526062,1574.796788692475,189.65553045272821
mps-uncap,0.5,39.051828384399414,61.521887779235875,16.134691238403306
mps-uncap,0.6,67.25994586944584,80.79332113265991,16.724109649658196
mps-uncap,0.7,114.29977893829347,128.328583240509,28.606736660003648
mps-uncap,0.1,21.384246349334717,26.872074604034353,6.239967346191405
mps-uncap,0.2,32.85167217254638,35.54312705993653,7.384061813354481
mps-uncap,0.3,26.049125194549553,41.96485996246342,11.867744922637943
mps-uncap,0.4,31.794462203979474,56.33191823959357,12.86963939666748
