mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,108.00895690917967,132.60464668273937,18.945932388305668
mps-uncap,0.9,195.87054252624515,348.3266353607178,36.74263954162597
mps-uncap,1.0,462.51654624938976,1315.255355834961,139.13464546203613
mps-uncap,0.5,43.79715919494629,64.75687026977539,13.5270357131958
mps-uncap,0.6,52.438092231750495,72.03660011291505,14.018058776855469
mps-uncap,0.7,92.53783226013184,108.26053619384766,17.86749362945557
mps-uncap,0.1,32.004904747009284,33.683180809020996,8.274912834167482
mps-uncap,0.2,38.578462600708015,37.49113082885742,9.321451187133789
mps-uncap,0.3,37.966132164001465,51.55296325683596,11.855459213256836
mps-uncap,0.4,39.89303112030029,53.61962318420411,12.628555297851564
