mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,45.47691345214844,42.192697525024414,13.766288757324219
mps-uncap,0.9,42.39487648010254,42.191267013549805,14.786243438720703
mps-uncap,1.0,43.49160194396973,43.161869049072266,14.940023422241211
mps-uncap,0.5,43.741703033447266,40.92144966125488,13.25535774230957
mps-uncap,0.6,43.58386993408203,41.31650924682617,13.554096221923828
mps-uncap,0.7,45.71080207824707,41.72849655151367,13.849973678588867
mps-uncap,0.1,37.825584411621094,37.271976470947266,14.229059219360352
mps-uncap,0.2,40.144920349121094,38.30552101135254,13.336420059204102
mps-uncap,0.3,40.75932502746582,40.31968116760254,13.747930526733398
mps-uncap,0.4,42.10829734802246,40.13538360595703,12.681245803833008
