mode,load,0_densenet201-16,1_efficientnet_b7-16,2_mobilenet_v3_large-8
mps-uncap,0.8,0.013589859008789062,0.014066696166992188,0.0095367431640625
mps-uncap,0.9,0.013113021850585938,0.015497207641601562,0.01049041748046875
mps-uncap,1.0,0.015497207641601562,0.014066696166992188,0.01049041748046875
mps-uncap,0.5,0.013589859008789062,0.01430511474609375,0.01049041748046875
mps-uncap,0.6,0.01049041748046875,0.013828277587890625,0.011444091796875
mps-uncap,0.7,0.01239776611328125,0.012636184692382812,0.01049041748046875
mps-uncap,0.1,0.022411346435546875,0.026464462280273438,0.012159347534179688
mps-uncap,0.2,0.020503997802734375,0.014781951904296875,0.011682510375976562
mps-uncap,0.3,0.013589859008789062,0.013589859008789062,0.010967254638671875
mps-uncap,0.4,0.011920928955078125,0.0133514404296875,0.009775161743164062
