mode,load,0_resnet101-16,1_resnet101-16
mig,0.1,20.061492919921875,23.5593318939209
mig,0.2,19.11306381225586,22.644639015197754
mig,0.3,19.122719764709473,22.650480270385742
mig,0.4,19.09613609313965,22.63617515563965
mig,0.5,18.988609313964844,22.384166717529297
mig,0.6,18.626689910888672,22.194504737854004
mig,0.7,18.567562103271484,22.251367568969727
mig,0.8,18.66447925567627,22.432565689086914
mig,0.9,18.813729286193848,22.577524185180664
mig,1.0,18.8596248626709,22.58610725402832
