mode,load,0_resnet18-16,1_resnet18-16,2_resnet18-16,3_resnet18-16
mig,0.1,6.882429122924805,6.93364143371582,6.947040557861328,13.204717636108398
mig,0.2,6.864070892333984,6.920337677001953,6.9278717041015625,13.194561004638672
mig,0.3,6.857633590698242,6.911039352416992,6.919145584106445,13.187026977539062
mig,0.4,6.856322288513184,6.9084882736206055,6.911659240722656,13.180732727050781
mig,0.5,6.865024566650391,6.911754608154297,6.933188438415527,13.213729858398438
mig,0.6,6.931066513061523,6.993770599365234,6.966662406921387,13.25681209564209
mig,0.7,6.958436965942384,6.99925422668457,7.015275955200195,13.280487060546875
mig,0.8,6.977558135986328,7.027745246887207,7.0174455642700195,13.29493522644043
mig,0.9,7.017111778259277,7.075786590576172,7.066893577575684,13.326787948608398
mig,1.0,7.037043571472168,7.045507431030273,7.070302963256836,13.424897193908691
