mode,load,0_resnet18-16,1_resnet18-16,2_resnet18-16,3_resnet18-16
mig,0.1,6.903648376464844,6.954193115234375,6.967306137084961,13.223409652709961
mig,0.2,6.888270378112793,6.940603256225586,6.945610046386719,13.21554183959961
mig,0.3,6.8825483322143555,6.938934326171875,6.943941116333008,13.207435607910156
mig,0.4,6.891608238220215,6.942033767700195,6.9380998611450195,13.219594955444336
mig,0.5,7.214665412902832,7.158160209655762,7.166385650634766,13.402819633483887
mig,0.6,9.032011032104492,9.081363677978516,9.720206260681152,16.462087631225586
mig,0.7,11.507987976074219,11.73543930053711,11.862754821777344,22.62401580810547
mig,0.8,15.534043312072754,15.10310173034668,13.704299926757812,27.17876434326172
mig,0.9,24.482011795043945,22.834300994873047,25.153398513793945,42.46509075164795
mig,1.0,401.6231298446655,113.63911628723145,150.44903755187988,327.54504680633545
