mode,load,0_resnet18-16,1_resnet18-16,2_resnet18-16,3_resnet18-16
mig,0.1,6.747961044311523,6.792783737182617,6.796121597290039,13.049602508544922
mig,0.2,6.742954254150391,6.787300109863281,6.792306900024414,13.025045394897461
mig,0.3,6.74748420715332,6.795167922973633,6.779670715332031,13.026952743530273
mig,0.4,6.734371185302734,6.788015365600586,6.787538528442383,13.019800186157227
mig,0.5,6.739377975463867,6.782770156860352,6.786823272705078,13.025045394897461
mig,0.6,6.726503372192383,6.783485412597656,6.788969039916992,13.028621673583984
mig,0.7,6.732940673828125,6.782770156860352,6.781339645385742,13.035774230957031
mig,0.8,6.737232208251953,6.791353225708008,6.784677505493164,13.02957534790039
mig,0.9,6.738424301147461,6.785392761230469,6.783485412597656,13.02647590637207
mig,1.0,6.742000579833984,6.7844390869140625,6.783962249755859,13.032197952270508
