mode,load,0_densenet121-4,1_resnet101-32,2_resnet34-8
mps-uncap,0.8,87.73084640502908,133.88623952865598,58.342242240906145
mps-uncap,0.9,229.5444250106817,409.99685287475586,127.11273431777947
mps-uncap,1.0,1169.8512840270996,1449.604344367981,320.9315061569213
mps-uncap,0.5,33.935308456420955,69.34146881103514,17.75690317153932
mps-uncap,0.6,36.97770595550529,71.51517868041998,21.77001237869269
mps-uncap,0.7,53.357267379760685,96.92265272140503,30.078938007354743
mps-uncap,0.1,14.850804805755612,14.926500320434593,4.730987548828126
mps-uncap,0.2,17.74687767028808,18.43472003936767,7.06868648529052
mps-uncap,0.3,24.421834945678743,33.063220977783196,9.00036334991456
mps-uncap,0.4,22.20677614212036,42.84501075744629,12.25462913513184
