mode,load,0_densenet121-4,1_resnet101-32,2_resnet34-8
mps-uncap,0.8,6.993293762207031,17.899036407470703,2.5529861450195312
mps-uncap,0.9,6.845235824584961,18.116474151611328,2.541780471801758
mps-uncap,1.0,7.059574127197266,18.28145980834961,2.5780200958251953
mps-uncap,0.5,6.958484649658203,17.834186553955078,2.5284290313720703
mps-uncap,0.6,6.867647171020508,17.841815948486328,2.5267601013183594
mps-uncap,0.7,6.926536560058594,17.824649810791016,2.5277137756347656
mps-uncap,0.1,7.143259048461914,17.911434173583984,2.5560855865478516
mps-uncap,0.2,7.2269439697265625,17.893075942993164,2.5496482849121094
mps-uncap,0.3,7.089138031005859,17.89569854736328,2.5246143341064453
mps-uncap,0.4,6.977081298828125,17.837047576904297,2.5343894958496094
