mode,load,0_densenet121-4,1_resnet101-32,2_resnet34-8
mps-uncap,0.8,156.71044695018676,995.0634041972444,756.9893586289676
mps-uncap,0.9,163.29070752178413,1190.3307331634974,883.3873065823346
mps-uncap,1.0,189.59519464964774,1316.2374580050487,949.9846104602407
mps-uncap,0.5,89.08080719314985,693.3024533767888,481.2317915585637
mps-uncap,0.6,115.83494809386939,799.954466385771,580.0100589794898
mps-uncap,0.7,131.3460651065597,903.1306303631884,657.2501127374035
mps-uncap,0.1,16.868965907089148,132.8592258747241,96.62701633089591
mps-uncap,0.2,38.90404073373891,255.7431854575848,192.23883037196944
mps-uncap,0.3,55.581526394071886,402.2782479860466,281.9908152755708
mps-uncap,0.4,74.59226937594973,513.9616103506314,383.81037909125513
