mode,load,0_densenet121-4,1_resnet101-32,2_resnet34-8
mps-uncap,0.8,193.41230392456055,197.62444496154785,127.54559516906738
mps-uncap,0.9,344.221830368042,556.7264556884766,165.72093963623047
mps-uncap,1.0,1243.657112121582,1536.2067222595215,368.5176372528076
mps-uncap,0.5,73.59695434570312,126.87015533447266,46.11063003540039
mps-uncap,0.6,71.62594795227051,118.2248592376709,50.157785415649414
mps-uncap,0.7,101.63426399230957,171.45061492919922,82.25560188293457
mps-uncap,0.1,34.64150428771973,37.29581832885742,17.482280731201172
mps-uncap,0.2,51.3608455657959,47.251224517822266,21.04330062866211
mps-uncap,0.3,54.26383018493652,90.27290344238281,22.638797760009766
mps-uncap,0.4,49.277544021606445,74.57995414733887,30.074357986450195
