mode,load,0_densenet121-4,1_resnet101-32,2_resnet34-8
mps-uncap,0.8,32.85622596740723,72.09177017211913,20.63155174255371
mps-uncap,0.9,91.83335304260254,237.9586219787598,58.301329612731934
mps-uncap,1.0,1008.5660457611085,1299.2919921875002,253.01198959350586
mps-uncap,0.5,12.730836868286133,27.61077880859375,6.7778825759887695
mps-uncap,0.6,14.452123641967779,35.071992874145515,8.625984191894531
mps-uncap,0.7,21.612167358398438,44.978713989257834,11.306500434875492
mps-uncap,0.1,0.07100105285644533,0.0690460205078125,0.06890296936035156
mps-uncap,0.2,5.603313446044922,6.307268142700191,1.8149852752685565
mps-uncap,0.3,10.688304901123047,13.197660446166992,3.160572052001953
mps-uncap,0.4,11.030244827270506,18.593430519104004,4.481554031372072
