mode,load,0_densenet161-32,1_efficientnet_b7-4,2_inception_v3-16,3_mobilenet_v2-32
mps-uncap,1.0,0.0007152557373046875,0.010728836059570312,0.0007152557373046875,0.0007152557373046875
