mode,load,0_efficientnet_b5-32,1_efficientnet_b6-32,2_inception_v3-4
mps-uncap,0.8,245.15523910522464,282.03454017639166,47.463989257812514
mps-uncap,0.9,1371.341347694397,2756.701231002808,813.6892318725586
mps-uncap,1.0,3177.976751327515,7561.181902885437,6018.558502197266
mps-uncap,0.5,56.550455093383796,65.2581214904785,17.163419723510756
mps-uncap,0.6,84.184789657593,109.57002639770508,34.741449356079094
mps-uncap,0.7,177.90567874908447,116.9349670410157,29.360723495483416
mps-uncap,0.1,0.05435943603515625,0.0591754913330078,0.054574012756347656
mps-uncap,0.2,0.059700012207031285,3.4277677536011493,0.5999565124511772
mps-uncap,0.3,16.364192962646467,29.90169525146482,7.011651992797852
mps-uncap,0.4,24.51014518737793,35.14285087585451,8.821034431457523
