mode,load,0_efficientnet_b5-32,1_efficientnet_b6-32,2_inception_v3-4
mps-uncap,0.8,42.580246925354004,67.37387180328369,4.392862319946289
mps-uncap,0.9,729.0149927139282,826.6127109527588,195.1124668121338
mps-uncap,1.0,1974.916934967041,4674.845218658447,3239.171266555786
mps-uncap,0.5,0.03409385681152344,0.0324249267578125,0.02574920654296875
mps-uncap,0.6,0.04291534423828125,18.08619499206543,0.02562999725341797
mps-uncap,0.7,19.101262092590332,20.382404327392578,0.02586841583251953
mps-uncap,0.1,0.04363059997558594,0.04363059997558594,0.04315376281738281
mps-uncap,0.2,0.04208087921142578,0.041961669921875,0.03552436828613281
mps-uncap,0.3,0.0324249267578125,0.03361701965332031,0.028133392333984375
mps-uncap,0.4,0.030994415283203125,0.03600120544433594,0.02574920654296875
