mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4
mig,0.1,13.482809066772461,10.356140136718752
mig,0.2,17.884683609008786,13.562989234924327
mig,0.3,28.029608726501465,18.987941741943363
mig,0.4,37.59536743164062,27.905845642089844
mig,0.5,86.57894134521489,52.6503562927246
mig,0.6,258.89379978179943,114.8859024047852
mig,0.7,5316.837692260742,652.0965576171875
mig,0.8,11125.699281692505,5112.160563468933
mig,0.9,16712.31698989868,9129.590392112732
mig,1.0,20694.696974754333,13972.330570220947
