mode,load,0_efficientnet_b6-4,1_efficientnet_b6-4
mig,0.1,19.530057907104492,19.207239151000977
mig,0.2,19.747257232666016,19.57559585571289
mig,0.3,20.265579223632812,19.469618797302246
mig,0.4,27.390480041503906,20.42245864868164
mig,0.5,42.14143753051758,29.776334762573242
mig,0.6,105.52430152893066,46.56791687011719
mig,0.7,3020.3840732574463,267.28057861328125
mig,0.8,6690.592050552368,2134.3488693237305
mig,0.9,9270.015001296997,5204.086899757385
mig,1.0,11255.070447921753,7332.85665512085
