mode,load,0_densenet161-32,1_resnet18-32,2_resnet18-4
mps-uncap,0.8,0.012636184692382812,0.011444091796875,0.009775161743164062
mps-uncap,0.9,0.013589859008789062,0.011444091796875,0.009059906005859375
mps-uncap,1.0,0.012874603271484375,0.015735626220703125,0.010728836059570312
mps-uncap,0.5,0.012636184692382812,0.011205673217773438,0.010967254638671875
mps-uncap,0.6,0.01239776611328125,0.010967254638671875,0.010013580322265625
mps-uncap,0.7,0.013589859008789062,0.010728836059570312,0.009298324584960938
mps-uncap,0.1,0.0171661376953125,0.014543533325195312,0.013113021850585938
mps-uncap,0.2,0.016450881958007812,0.012159347534179688,0.011682510375976562
mps-uncap,0.3,0.013113021850585938,0.011682510375976562,0.011205673217773438
mps-uncap,0.4,0.011920928955078125,0.011205673217773438,0.010728836059570312
