mode,load,0_densenet161-32,1_resnet18-32,2_resnet18-4
mps-uncap,0.8,35.02511978149414,4.696130752563477,1.947641372680664
mps-uncap,0.9,46.793460845947266,4.784345626831055,1.954793930053711
mps-uncap,1.0,48.250436782836914,7.073402404785156,2.038240432739258
mps-uncap,0.5,32.53173828125,4.706621170043945,1.9867420196533203
mps-uncap,0.6,34.77883338928223,4.597663879394531,1.9528865814208984
mps-uncap,0.7,33.86497497558594,4.692554473876953,1.9528865814208984
mps-uncap,0.1,32.80496597290039,4.745006561279297,2.3696422576904297
mps-uncap,0.2,32.48858451843262,4.726409912109375,2.0093917846679688
mps-uncap,0.3,32.4864387512207,4.695653915405273,1.9619464874267578
mps-uncap,0.4,33.59627723693848,4.578590393066406,1.9237995147705078
