mode,load,0_mobilenet_v3_large-2,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_mobilenet_v3_large-2
mig,0.1,10.061907768249513,9.792208671569824,10.62324047088623,10.290718078613281
mig,0.2,12.446355819702148,12.9119873046875,12.90273666381836,12.680196762084963
mig,0.3,11.659550666809086,11.831402778625485,12.089490890502931,12.1859073638916
mig,0.4,9.84768867492676,10.019135475158688,10.589814186096191,10.746574401855467
mig,0.5,7.900047302246096,8.380079269409181,8.328104019165037,8.336973190307617
mig,0.6,8.738183975219728,8.522510528564455,8.511495590209961,8.893966674804688
mig,0.7,11.129045486450195,11.309266090393066,11.890172958374023,11.225748062133789
mig,0.8,14.800810813903809,16.619801521301277,16.796970367431644,14.827728271484375
mig,0.9,40.14086723327641,31.45623207092285,37.19820976257333,21.521830558776855
mig,1.0,249.94666576385498,255.70778846740723,109.59982872009275,48.803234100341804
