mode,load,0_mobilenet_v3_large-2,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_mobilenet_v3_large-2
mig,0.1,3.7038087844848677,3.365039825439453,4.184150695800784,3.9782762527465816
mig,0.2,6.319713592529298,7.097721099853516,6.937742233276367,6.440949440002441
mig,0.3,6.8885803222656286,7.086300849914551,7.254743576049806,7.251453399658202
mig,0.4,6.042242050170898,6.234407424926756,6.622481346130372,6.748199462890624
mig,0.5,4.945564270019531,5.233478546142583,5.1239490509033185,5.186510086059571
mig,0.6,5.909681320190432,5.724191665649417,5.678606033325196,5.998373031616211
mig,0.7,8.378028869628906,8.520007133483887,9.106278419494629,8.402967453002931
mig,0.8,12.026095390319822,13.879680633544924,13.979101181030277,12.0314359664917
mig,0.9,37.36402988433838,28.7320613861084,34.271001815795934,18.694734573364258
mig,1.0,247.100830078125,252.84290313720703,106.73575401306152,46.032762527465856
