mode,load,0_densenet121-8,1_mobilenet_v3_large-4,2_squeezenet1_1-16
mps-uncap,0.8,102.96130180358887,37.51850128173828,25.775432586669922
mps-uncap,0.9,216.54272079467773,69.80061531066895,42.03224182128906
mps-uncap,1.0,1849.931001663208,152.66180038452148,65.20509719848633
mps-uncap,0.5,35.28261184692383,25.728940963745117,11.977195739746094
mps-uncap,0.6,67.20256805419922,23.3919620513916,20.59340476989746
mps-uncap,0.7,67.87562370300293,28.76877784729004,24.312257766723633
mps-uncap,0.1,23.913860321044922,13.805389404296875,5.344867706298828
mps-uncap,0.2,34.533023834228516,25.911808013916016,6.678581237792969
mps-uncap,0.3,50.23026466369629,30.827045440673828,8.553743362426758
mps-uncap,0.4,47.61767387390137,29.54411506652832,10.733604431152344
