mode,load,0_densenet121-8,1_mobilenet_v3_large-4,2_squeezenet1_1-16
mps-uncap,0.8,10.803937911987305,4.230237007141113,3.4024715423583984
mps-uncap,0.9,11.04438304901123,4.350852966308595,3.5195350646972656
mps-uncap,1.0,12.090969085693361,4.474043846130371,3.504514694213867
mps-uncap,0.5,12.257719039916992,5.022621154785156,2.9571056365966797
mps-uncap,0.6,11.384749412536621,4.670190811157227,3.235411643981934
mps-uncap,0.7,11.275005340576172,4.109382629394531,3.322124481201172
mps-uncap,0.1,17.743849754333496,7.412910461425781,2.8284072875976562
mps-uncap,0.2,18.059825897216797,7.6545000076293945,2.9631614685058594
mps-uncap,0.3,16.99960231781006,7.435512542724609,2.959871292114258
mps-uncap,0.4,13.06009292602539,6.420612335205078,3.0074119567871094
