mode,load,0_densenet121-8,1_mobilenet_v3_large-4,2_squeezenet1_1-16
mps-uncap,0.8,0.010967254638671875,0.00858306884765625,0.00762939453125
mps-uncap,0.9,0.010728836059570312,0.008821487426757812,0.008106231689453125
mps-uncap,1.0,0.011682510375976562,0.009059906005859375,0.008344650268554688
mps-uncap,0.5,0.011444091796875,0.008821487426757812,0.009298324584960938
mps-uncap,0.6,0.0095367431640625,0.008821487426757812,0.007867813110351562
mps-uncap,0.7,0.010251998901367188,0.008344650268554688,0.007867813110351562
mps-uncap,0.1,0.012159347534179688,0.011920928955078125,0.008821487426757812
mps-uncap,0.2,0.011920928955078125,0.011444091796875,0.010013580322265625
mps-uncap,0.3,0.011920928955078125,0.011444091796875,0.008821487426757812
mps-uncap,0.4,0.011682510375976562,0.010251998901367188,0.010013580322265625
