mode,load,0_efficientnet_b6-2,1_mobilenet_v3_small-2,2_squeezenet1_1-2
mps-uncap,1.0,17.815351486206055,4.107475280761719,1.7256736755371094
mig,1.0,17.310380935668945,4.157066345214844,1.7750263214111328
