mode,load,0_efficientnet_b6-2,1_mobilenet_v3_small-2,2_squeezenet1_1-2
mps-uncap,1.0,0.00476837158203125,0.00667572021484375,0.0057220458984375
mig,1.0,0.0059604644775390625,0.0057220458984375,0.0059604644775390625
