mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,26.209115982055664,3.6826133728027344,3.7512779235839844
mps-uncap,0.9,26.96394920349121,4.027843475341797,3.987550735473633
mps-uncap,1.0,30.52687644958496,4.196405410766602,4.588603973388672
mps-uncap,0.5,24.707317352294922,3.6971569061279297,3.1418800354003906
mps-uncap,0.6,26.49378776550293,3.575563430786133,3.2215118408203125
mps-uncap,0.7,27.723312377929688,3.8084983825683594,3.6356449127197266
mps-uncap,0.1,37.01591491699219,3.647327423095703,3.014802932739258
mps-uncap,0.2,31.368732452392578,3.4956932067871094,3.112316131591797
mps-uncap,0.3,31.270742416381836,4.108667373657227,3.103494644165039
mps-uncap,0.4,31.132936477661133,3.782033920288086,3.223419189453125
