mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,0.012636184692382812,0.008106231689453125,0.007867813110351562
mps-uncap,0.9,0.013113021850585938,0.00762939453125,0.00762939453125
mps-uncap,1.0,0.012636184692382812,0.008344650268554688,0.008106231689453125
mps-uncap,0.5,0.013113021850585938,0.009298324584960938,0.008106231689453125
mps-uncap,0.6,0.01239776611328125,0.00858306884765625,0.0095367431640625
mps-uncap,0.7,0.01239776611328125,0.00762939453125,0.00762939453125
mps-uncap,0.1,0.019788742065429688,0.010967254638671875,0.010728836059570312
mps-uncap,0.2,0.0209808349609375,0.009775161743164062,0.009775161743164062
mps-uncap,0.3,0.013589859008789062,0.009775161743164062,0.009059906005859375
mps-uncap,0.4,0.013113021850585938,0.009059906005859375,0.009775161743164062
