mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,115.55534440216775,577.4841528334478,636.0250320246415
mps-uncap,0.9,126.39453899194386,663.4973456581304,712.574902732245
mps-uncap,1.0,146.3533632214865,730.539276768542,784.5649966745976
mps-uncap,0.5,71.40059723707148,361.7971361023947,392.6082010286
mps-uncap,0.6,89.06141531850123,440.66218223802883,476.4777011130379
mps-uncap,0.7,99.36863313464812,496.9298107347968,570.2238760932439
mps-uncap,0.1,15.703489379116066,73.99082626229462,80.19610387650279
mps-uncap,0.2,28.757027802174658,148.73362437933287,156.417533190115
mps-uncap,0.3,40.86300515232563,214.02298284126897,237.8278136545655
mps-uncap,0.4,56.583559090688446,293.56438166873016,312.2293434771958
