mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,12.587308883666992,1.062154769897461,1.6171932220458984
mps-uncap,0.9,13.171195983886719,1.0726451873779297,1.6236305236816406
mps-uncap,1.0,13.655900955200195,1.0759830474853516,1.6319751739501953
mps-uncap,0.5,12.608528137207031,1.0824203491210938,1.6231536865234375
mps-uncap,0.6,12.739896774291992,1.0867118835449219,1.6300678253173828
mps-uncap,0.7,12.539863586425781,1.1017322540283203,1.6205310821533203
mps-uncap,0.1,12.666940689086914,1.1157989501953125,1.6336441040039062
mps-uncap,0.2,12.729406356811523,1.0941028594970703,1.6257762908935547
mps-uncap,0.3,12.807607650756836,1.0974407196044922,1.6260147094726562
mps-uncap,0.4,12.661457061767578,1.0995864868164062,1.6262531280517578
