mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,5.657196044921875,0.6226301193237305,1.2242794036865234
mps-uncap,0.9,13.737201690673828,1.5406608581542969,2.5562047958374023
mps-uncap,1.0,92.50366687774658,7.534503936767578,10.855317115783691
mps-uncap,0.5,0.05412101745605469,0.04220008850097656,0.04076957702636719
mps-uncap,0.6,0.05602836608886719,0.049114227294921875,0.04410743713378906
mps-uncap,0.7,0.06008148193359375,0.27680397033691406,0.5478858947753906
mps-uncap,0.1,0.06413459777832031,0.04458427429199219,0.0438690185546875
mps-uncap,0.2,0.061511993408203125,0.04410743713378906,0.04363059997558594
mps-uncap,0.3,0.060677528381347656,0.04291534423828125,0.04315376281738281
mps-uncap,0.4,0.0591278076171875,0.0457763671875,0.04506111145019531
