mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,58.486342430114746,6.634831428527832,8.471941947937017
mps-uncap,0.9,82.39550590515138,10.55231094360352,14.963555335998537
mps-uncap,1.0,369.2138671875,35.576272010803216,44.510936737060554
mps-uncap,0.5,32.65483379364014,5.859351158142093,4.08625602722168
mps-uncap,0.6,38.38448524475099,5.838155746459961,4.925966262817383
mps-uncap,0.7,44.7129249572754,6.05731010437012,6.126880645751953
mps-uncap,0.1,30.665254592895508,3.4201383590698238,2.23386287689209
mps-uncap,0.2,30.869746208190918,4.546403884887695,2.5946140289306645
mps-uncap,0.3,29.604887962341305,5.03230094909668,3.084254264831543
mps-uncap,0.4,30.087709426879883,6.046724319458009,3.560304641723633
