mode,load,0_efficientnet_b7-4,1_resnet18-2,2_vgg13-2
mps-uncap,0.8,39.15596008300781,4.462242126464844,6.245994567871102
mps-uncap,0.9,60.438823699951186,8.121442794799812,12.589168548583984
mps-uncap,1.0,344.521164894104,33.02452564239502,42.10007190704347
mps-uncap,0.5,15.530943870544434,3.3309221267700204,2.045154571533203
mps-uncap,0.6,20.504665374755863,3.5157203674316406,2.825498580932617
mps-uncap,0.7,25.332331657409675,3.7979602813720708,4.036664962768555
mps-uncap,0.1,1.341819763183588,0.15587806701660117,0.06103515625
mps-uncap,0.2,6.56816959381104,1.852011680603027,0.5816459655761776
mps-uncap,0.3,10.766935348510737,2.2935867309570312,1.2660026550292969
mps-uncap,0.4,12.977361679077152,3.2252311706542973,1.6720294952392578
