mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,16.49951934814453,16.81971549987793,13.198614120483398
mps-uncap,0.9,16.529321670532227,16.832590103149414,13.310909271240234
mps-uncap,1.0,16.352415084838867,16.51906967163086,13.393640518188477
mps-uncap,0.5,16.511201858520508,16.825437545776367,13.045787811279297
mps-uncap,0.6,16.384363174438477,16.896963119506836,13.05246353149414
mps-uncap,0.7,16.295671463012695,16.581058502197266,13.09514045715332
mps-uncap,0.1,16.26729965209961,16.74365997314453,13.455629348754883
mps-uncap,0.2,16.350984573364258,16.783952713012695,13.110637664794922
mps-uncap,0.3,16.426563262939453,16.92032814025879,13.022422790527344
mps-uncap,0.4,16.347169876098633,16.60466194152832,13.005495071411133
