mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,22.770047187805176,57.126760482788086,123.1689453125
mps-uncap,0.9,56.93233013153076,2025.5399942398071,4787.852764129639
mps-uncap,1.0,830.7592868804932,2615.5500411987305,6942.062139511108
mps-uncap,0.5,2.3148059844970703,3.733038902282715,5.736112594604492
mps-uncap,0.6,8.017301559448242,10.093450546264648,10.923385620117188
mps-uncap,0.7,11.15274429321289,20.506739616394043,24.333953857421875
mps-uncap,0.1,0.040531158447265625,0.033736228942871094,0.030994415283203125
mps-uncap,0.2,0.028848648071289062,0.026941299438476562,0.025987625122070312
mps-uncap,0.3,0.02574920654296875,0.02574920654296875,0.025272369384765625
mps-uncap,0.4,0.027418136596679688,0.026941299438476562,0.025987625122070312
