mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,18.582928180694584,19.9839973449707,16.784615516662594
mps-uncap,0.9,18.60893726348877,19.712471961975098,16.56142234802246
mps-uncap,1.0,19.053339958190918,19.56955909729004,16.628389358520508
mps-uncap,0.5,20.176968574523926,19.323983192443848,16.831140518188477
mps-uncap,0.6,20.31826019287109,19.108295440673835,16.750421524047855
mps-uncap,0.7,18.490309715270996,20.103871822357178,17.085659503936768
mps-uncap,0.1,29.92072582244873,30.56980609893799,29.61791515350342
mps-uncap,0.2,29.091224670410156,30.20954132080078,24.026248455047607
mps-uncap,0.3,23.43947887420655,20.810022354125977,18.60966682434084
mps-uncap,0.4,20.791101455688477,20.020961761474613,17.56900310516357
