mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,16.62898063659668,16.832828521728516,13.452291488647461
mps-uncap,0.9,16.70694351196289,17.117023468017578,13.614654541015625
mps-uncap,1.0,16.513586044311523,16.782283782958984,13.623714447021484
mps-uncap,0.5,16.64590835571289,16.856908798217773,13.091564178466797
mps-uncap,0.6,16.455888748168945,16.97087287902832,13.132333755493164
mps-uncap,0.7,16.404390335083008,16.611099243164062,13.117790222167969
mps-uncap,0.1,16.520977020263672,16.96920394897461,13.632059097290039
mps-uncap,0.2,16.419410705566406,16.82448387145996,13.231992721557617
mps-uncap,0.3,16.611814498901367,17.011642456054688,13.082265853881836
mps-uncap,0.4,16.397953033447266,16.6475772857666,13.07535171508789
