mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,198.38309288024902,528.2669067382812,455.42073249816895
mps-uncap,0.9,456.7890167236328,3215.9154415130615,8630.533456802368
mps-uncap,1.0,1780.663013458252,6144.414901733398,12720.118284225464
mps-uncap,0.5,87.34703063964844,110.58759689331055,97.40114212036133
mps-uncap,0.6,141.45588874816895,148.18644523620605,118.03889274597168
mps-uncap,0.7,124.6647834777832,209.04302597045898,195.02878189086914
mps-uncap,0.1,33.01191329956055,36.006927490234375,38.4366512298584
mps-uncap,0.2,47.1343994140625,55.99188804626465,35.49075126647949
mps-uncap,0.3,54.39591407775879,53.758859634399414,51.70917510986328
mps-uncap,0.4,67.40713119506836,104.31981086730957,96.82035446166992
