mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,100.29256343841556,293.89944076538086,285.8616352081299
mps-uncap,0.9,224.4458913803101,2834.1782093048096,7858.012390136719
mps-uncap,1.0,1502.9268264770508,5283.028364181519,11302.5288105011
mps-uncap,0.5,45.30844688415528,48.04253578186035,43.312835693359354
mps-uncap,0.6,58.92667770385743,62.136173248291016,59.09566879272461
mps-uncap,0.7,68.2990550994873,104.2555570602417,101.90904140472412
mps-uncap,0.1,29.7745943069458,30.543899536132812,27.114009857177738
mps-uncap,0.2,30.527496337890625,30.32994270324707,24.921298027038578
mps-uncap,0.3,30.97691535949707,34.08946990966797,27.38189697265625
mps-uncap,0.4,37.331342697143555,37.640380859375014,34.16795730590821
