mode,load,0_densenet161-8,1_densenet169-4,2_resnet152-4
mps-uncap,0.8,39.8021936416626,74.93019104003906,137.42589950561523
mps-uncap,0.9,74.04565811157227,2043.3937311172485,4803.110122680664
mps-uncap,1.0,848.975658416748,2633.258104324341,6957.326531410217
mps-uncap,0.5,20.136356353759766,21.01767063140869,19.719839096069336
mps-uncap,0.6,25.600671768188477,27.349472045898438,25.11763572692871
mps-uncap,0.7,28.164386749267578,37.821412086486816,38.76030445098877
mps-uncap,0.1,21.304845809936523,20.579218864440918,20.543336868286133
mps-uncap,0.2,18.77570152282715,19.155502319335938,15.92862606048584
mps-uncap,0.3,18.392205238342285,18.983840942382812,15.385150909423828
mps-uncap,0.4,18.79715919494629,18.821001052856445,15.976667404174805
