mode,load,0_densenet121-16,1_densenet121-16,2_densenet121-16,3_densenet121-16
mig,0.1,23.509681224822998,23.43606948852541,19.47793960571287,43.18442344665523
mig,0.2,40.00845193862916,41.387891769408974,37.22736358642578,47.277383804321275
mig,0.3,40.32423019409174,54.413013458252195,51.011228561401346,63.014254570007296
mig,0.4,54.5255804061889,59.38431024551405,85.09930133819577,95.58396339416508
mig,0.5,73.57124328613291,84.9624156951903,84.21187400817887,135.4813575744629
mig,0.6,130.8662414550782,98.23647022247324,102.915062904358,172.9133033752442
mig,0.7,278.84480953216547,162.0334982872008,207.59039402008068,415.69444656372076
mig,0.8,303.4177374839797,253.2876682281494,185.28955221176136,584.3185520172119
mig,0.9,214.98236179351807,738.5251808166505,262.34415769577043,498.42902898788446
mig,1.0,1876.7383575439455,1917.8777742385862,2245.663070678711,1651.5638828277588
