mode,load,0_densenet121-16,1_densenet121-16,2_densenet121-16,3_densenet121-16
mig,0.1,25.127172470092773,28.70655059814453,25.41661262512207,48.1928825378418
mig,0.2,40.81258773803712,40.08657932281495,40.93976020812989,63.06729316711431
mig,0.3,45.60399055480957,47.950029373168945,47.43943214416504,80.62243461608887
mig,0.4,48.73201847076416,53.90644073486328,52.51631736755372,94.24252510070801
mig,0.5,60.66393852233886,68.68188381195068,60.14657020568848,115.05270004272461
mig,0.6,87.2636079788208,75.1602649688721,81.94732666015626,139.5102500915528
mig,0.7,145.39542198181164,105.44142723083496,124.8420476913452,219.6755886077881
mig,0.8,137.48681545257574,180.99794387817383,128.88739109039307,272.628402709961
mig,0.9,157.62822628021243,457.46002197265625,171.0814714431763,363.4592533111573
mig,1.0,1733.0410480499268,1730.7085752487183,2091.1304950714116,1419.163465499878
