mode,load,0_densenet121-16,1_densenet121-16,2_densenet121-16,3_densenet121-16
mig,0.1,49.66998100280762,54.843902587890625,58.897972106933594,93.58620643615723
mig,0.2,81.4213752746582,98.11830520629883,69.63324546813965,116.85872077941895
mig,0.3,80.26337623596191,99.44391250610352,104.57491874694824,136.22021675109863
mig,0.4,92.62561798095703,105.17549514770508,165.3909683227539,170.62783241271973
mig,0.5,134.57465171813965,155.69353103637695,143.14627647399902,255.70082664489746
mig,0.6,199.6445655822754,179.61740493774414,153.46121788024902,259.8714828491211
mig,0.7,351.2270450592041,227.8921604156494,282.6502323150635,527.6029109954834
mig,0.8,443.9055919647217,352.43701934814453,255.22518157958984,736.5949153900146
mig,0.9,332.3042392730713,890.0690078735352,372.1582889556885,649.1034030914307
mig,1.0,1972.1057415008545,2003.7376880645752,2331.5181732177734,1895.9674835205078
