mode,load,0_densenet121-16,1_densenet121-16,2_densenet121-16,3_densenet121-16
mig,0.1,0.08189678192138672,3.5483837127685547,0.07443428039550783,0.0844955444335938
mig,0.2,15.911293029785163,14.967393875122072,15.749883651733398,15.245389938354537
mig,0.3,20.705604553222653,22.822332382202152,22.266030311584473,32.839345932006836
mig,0.4,23.831486701965336,28.750300407409668,27.335953712463386,46.416616439819336
mig,0.5,35.64443588256835,43.55394840240479,35.01749038696289,67.26264953613281
mig,0.6,62.400412559509284,50.02245903015139,56.81743621826174,91.70732498168951
mig,0.7,120.53408622741709,80.33499717712402,99.70471858978269,171.8675136566162
mig,0.8,112.59908676147467,155.89823722839355,103.79059314727785,224.82233047485354
mig,0.9,132.78858661651614,432.34138488769526,145.97172737121582,315.67556858062756
mig,1.0,1708.1599235534668,1705.4628133773804,2065.9409523010254,1371.3550567626953
