mode,load,0_densenet121-16,1_densenet121-16,2_densenet121-16,3_densenet121-16
mig,0.1,25.062203407287598,25.304317474365234,25.349855422973633,47.951459884643555
mig,0.2,25.03669261932373,25.278210639953613,25.315523147583008,47.943115234375
mig,0.3,25.02131462097168,25.283336639404297,25.295257568359375,47.93119430541992
mig,0.4,25.02727508544922,25.27785301208496,25.307774543762207,47.94502258300781
mig,0.5,25.224924087524414,26.874184608459473,25.55060386657715,48.08950424194336
mig,0.6,35.88414192199707,33.6756706237793,37.64462471008301,56.66327476501465
mig,0.7,45.5782413482666,44.67964172363281,44.93701457977295,84.9311351776123
mig,0.8,57.83557891845703,65.66548347473145,48.29847812652588,107.19239711761475
mig,0.9,69.62299346923828,111.69624328613281,68.98987293243408,159.39772129058838
mig,1.0,778.9304256439209,959.3534469604492,548.6454963684082,745.7702159881592
