mode,load,0_densenet121-16,1_densenet121-16,2_densenet121-16,3_densenet121-16
mig,0.1,25.040507316589355,25.277376174926758,25.32482147216797,47.91760444641113
mig,0.2,25.00629425048828,25.249552726745605,25.285625457763672,47.91994094848633
mig,0.3,24.989795684814453,25.24428367614746,25.258231163024902,47.896385192871094
mig,0.4,24.981260299682617,25.22432804107666,25.241851806640625,47.88680076599121
mig,0.5,24.970531463623047,25.21514892578125,25.235891342163086,47.887325286865234
mig,0.6,24.959087371826172,25.190353393554688,25.21371841430664,47.881364822387695
mig,0.7,24.936294555664062,25.19392967224121,25.208306312561035,47.87254333496094
mig,0.8,24.92811679840088,25.173044204711914,25.182819366455078,47.85871505737305
mig,0.9,24.923324584960938,25.144338607788086,25.178933143615723,47.85141944885254
mig,1.0,24.91140365600586,25.145769119262695,25.158977508544922,47.843217849731445
