mode,load,0_vgg13-32,1_vgg13-32,2_vgg13-32,3_vgg13-32
mig,0.1,53.95720005035401,52.23627090454102,57.07578659057617,101.49192810058594
mig,0.2,83.6202621459961,66.21992588043214,78.41026782989502,155.82716464996338
mig,0.3,92.92263984680177,99.33900833129883,92.85740852355957,159.6665382385254
mig,0.4,101.25865936279298,105.77805042266847,124.85260963439947,191.335129737854
mig,0.5,115.93928337097168,126.60889625549312,125.72293281555177,228.2784938812256
mig,0.6,148.32019805908203,167.96591281890872,147.76444435119632,287.59515285491943
mig,0.7,170.19908428192147,204.88226413726807,219.63291168212902,406.3559055328369
mig,0.8,235.08887290954593,268.2452201843262,329.56943511962913,718.3146476745605
mig,0.9,817.1225547790528,275.31933784484863,532.5653076171876,708.7387084960939
mig,1.0,1496.9956874847412,1088.1359577178955,1950.183916091919,3323.859119415283
