mode,load,0_vgg13-32,1_vgg13-32,2_vgg13-32,3_vgg13-32
mig,0.1,51.68735980987549,51.92077159881592,52.057504653930664,101.11713409423828
mig,0.2,51.67245864868164,51.90634727478027,52.04164981842041,101.1277437210083
mig,0.3,51.67531967163086,51.9406795501709,52.03557014465332,101.1357307434082
mig,0.4,51.73230171203613,52.00076103210449,52.11186408996582,101.32575035095215
mig,0.5,51.99289321899414,52.41823196411133,52.50513553619385,102.29754447937012
mig,0.6,70.14679908752441,72.40545749664307,60.79292297363281,143.7321901321411
mig,0.7,75.12104511260986,89.82253074645996,84.02538299560547,170.93324661254883
mig,0.8,100.47411918640137,105.23748397827148,120.05853652954102,270.37763595581055
mig,0.9,288.2208824157715,138.075590133667,224.26462173461914,269.29521560668945
mig,1.0,966.5796756744385,474.98345375061035,1251.6279220581055,2348.249912261963
