mode,load,0_vgg13-32,1_vgg13-32,2_vgg13-32,3_vgg13-32
mig,0.1,54.261207580566406,54.35967445373535,54.51250076293945,103.74689102172852
mig,0.2,54.10194396972656,54.29792404174805,54.39615249633789,102.4482250213623
mig,0.3,53.82537841796875,54.041385650634766,54.175615310668945,102.97536849975586
mig,0.4,53.933143615722656,54.09550666809082,54.21280860900879,103.5616397857666
mig,0.5,53.760528564453125,54.1839599609375,54.28910255432129,104.61163520812988
mig,0.6,54.1534423828125,54.08883094787598,54.31628227233887,104.87890243530273
mig,0.7,54.192543029785156,54.35013771057129,54.472923278808594,105.13091087341309
mig,0.8,55.04727363586426,54.69036102294922,55.501699447631836,106.04166984558105
mig,0.9,55.278778076171875,55.29212951660156,55.33909797668457,106.30249977111816
mig,1.0,55.237531661987305,55.47904968261719,55.16862869262695,107.3448657989502
