mode,load,0_densenet121-32,1_densenet161-8,2_resnet18-2
mps-uncap,0.8,28.652191162109375,37.11867332458496,11.691808700561523
mps-uncap,0.9,28.213024139404297,36.59963607788086,11.113405227661133
mps-uncap,1.0,28.050661087036133,36.438703536987305,11.057376861572266
mps-uncap,0.5,30.28082847595215,33.74886512756348,10.110855102539062
mps-uncap,0.6,28.31578254699707,35.96138954162598,10.961771011352539
mps-uncap,0.7,28.34606170654297,37.03880310058594,11.575460433959961
mps-uncap,0.1,35.53175926208496,36.55838966369629,9.109258651733398
mps-uncap,0.2,30.06124496459961,34.58714485168457,8.933305740356445
mps-uncap,0.3,29.273033142089844,32.99975395202637,9.314775466918945
mps-uncap,0.4,30.82585334777832,32.38201141357422,10.757207870483398
