mode,load,0_densenet121-32,1_densenet161-8,2_resnet18-2
mps-uncap,0.8,292.7351832389832,567.1718311309818,58.496737480163574
mps-uncap,0.9,961.6670560836797,1486.6723060607912,3057.72310256958
mps-uncap,1.0,7438.442087173462,7927.073760032655,8275.290455818176
mps-uncap,0.5,90.55570125579833,73.53068351745617,9.564933776855474
mps-uncap,0.6,95.67281961441014,164.09714698791475,16.28417015075684
mps-uncap,0.7,129.36426162719727,137.19946861267093,24.799880981445312
mps-uncap,0.1,16.647391319274902,30.167198181152386,4.276251792907717
mps-uncap,0.2,44.24807786941525,27.46116161346434,6.60517692565917
mps-uncap,0.3,40.66723346710207,36.723732948303244,8.15781354904175
mps-uncap,0.4,53.731427192688,30.58516979217528,10.209481716155981
