mode,load,0_densenet121-32,1_densenet161-8,2_resnet18-2
mps-uncap,0.8,361.39774322509766,717.4215316772461,85.58416366577148
mps-uncap,0.9,1031.5570831298828,1580.5902481079102,3110.994338989258
mps-uncap,1.0,7505.867958068848,8067.7900314331055,8412.944316864014
mps-uncap,0.5,162.431001663208,140.7480239868164,17.31729507446289
mps-uncap,0.6,138.91124725341797,213.87410163879395,28.45287322998047
mps-uncap,0.7,196.69389724731445,204.3309211730957,43.96414756774902
mps-uncap,0.1,22.50051498413086,39.89434242248535,7.880687713623047
mps-uncap,0.2,73.3494758605957,43.0448055267334,12.314796447753906
mps-uncap,0.3,77.69417762756348,49.74055290222168,19.903898239135742
mps-uncap,0.4,91.76468849182129,56.136131286621094,20.300865173339844
