mode,load,0_densenet121-32,1_densenet161-8,2_resnet18-2
mps-uncap,0.8,26.578617095947266,33.18896293640137,6.820201873779297
mps-uncap,0.9,25.86355209350586,34.20224189758301,8.289313316345215
mps-uncap,1.0,25.88205337524414,34.27696228027344,8.345031738281252
mps-uncap,0.5,27.443218231201172,29.24606800079346,4.597187042236331
mps-uncap,0.6,26.225781440734867,30.046749114990234,5.4935693740844735
mps-uncap,0.7,26.408672332763672,31.533336639404297,5.953431129455568
mps-uncap,0.1,27.98261642456055,29.42967414855957,4.690289497375488
mps-uncap,0.2,26.015663146972656,29.08897399902344,4.48298454284668
mps-uncap,0.3,26.427316665649418,27.614831924438477,4.622220993041992
mps-uncap,0.4,26.19884014129639,25.524020195007324,4.770517349243167
