mode,load,0_mobilenet_v3_large-4,1_mobilenet_v3_large-4,2_mobilenet_v3_large-4,3_mobilenet_v3_large-4
mig,0.1,137.03379725550786,140.38830325940702,143.76239394661076,100.72512541395677
mig,0.3,417.9631843688603,430.11505548991477,429.41751198994825,301.1515783256769
mig,0.4,567.0654754215542,570.3722461481419,569.520202512923,400.1527027124222
mig,0.5,690.9367141519123,692.9085900536053,730.7142177722246,499.13066489805107
mig,0.6,853.8401806452041,839.5761002071301,869.4222162617718,601.4937819514238
mig,0.7,962.9355412502924,980.4719767167113,979.5734477608011,677.7562758339694
mig,0.8,1112.3512164454062,1127.431071531713,1146.1595838694852,822.5747197993154
mig,0.9,1247.5840741916159,1231.012962564883,1304.829788703151,904.4133889518724
mig,1.0,1412.1444962773173,1403.8876851301125,1409.4340641050278,1001.7311301552464
